@RELATION pacman

@ATTRIBUTE pacx numeric
@ATTRIBUTE pacy numeric
@ATTRIBUTE legal_north {true, false}
@ATTRIBUTE legal_east {true, false}
@ATTRIBUTE legal_south {true, false}
@ATTRIBUTE legal_west {true, false}
@ATTRIBUTE g1_x NUMERIC
@ATTRIBUTE g1_y NUMERIC
@ATTRIBUTE g2_x NUMERIC
@ATTRIBUTE g2_y NUMERIC
@ATTRIBUTE g3_x NUMERIC
@ATTRIBUTE g3_y NUMERIC
@ATTRIBUTE g4_x NUMERIC
@ATTRIBUTE g4_y NUMERIC
@ATTRIBUTE g1_dis NUMERIC
@ATTRIBUTE g2_dis NUMERIC
@ATTRIBUTE g3_dis NUMERIC
@ATTRIBUTE g4_dis NUMERIC
@ATTRIBUTE num_walls NUMERIC
@ATTRIBUTE alive_ghosts NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE future_score NUMERIC
@ATTRIBUTE future_alive_ghosts NUMERIC
@ATTRIBUTE last_action {Stop, North, East, South, West}
@ATTRIBUTE g1_relPos {-1,0,1,2,3,4,5,6,7,8}
@ATTRIBUTE g2_relPos {-1,0,1,2,3,4,5,6,7,8}
@ATTRIBUTE g3_relPos {-1,0,1,2,3,4,5,6,7,8}
@ATTRIBUTE g4_relPos {-1,0,1,2,3,4,5,6,7,8}
@ATTRIBUTE g1_closest {true, false}
@ATTRIBUTE g2_closest {true, false}
@ATTRIBUTE g3_closest {true, false}
@ATTRIBUTE g4_closest {true, false}
@ATTRIBUTE norht_best {true, false}
@ATTRIBUTE east_best {true, false}
@ATTRIBUTE south_best {true, false}
@ATTRIBUTE west_best {true, false}
@ATTRIBUTE action {North, East, South, West}

@DATA
9,7,true,true,true,true,3,6,6,13,5,1,8,10,7,9,-1,4,0,3,180,179,3,West,6,8,-1,8,false,false,false,true,false,false,false,true,West
8,7,true,true,true,true,3,6,6,13,5,1,8,9,6,8,-1,2,0,3,179,178,3,West,6,8,-1,8,false,false,false,true,true,false,false,false,North
8,8,true,true,true,true,2,6,5,13,5,1,8,9,8,8,-1,1,0,3,178,277,2,North,6,8,-1,8,false,false,false,true,true,false,false,false,North
8,9,true,true,true,true,2,6,4,13,5,1,7,1,9,8,-1,-1,0,2,377,376,2,North,6,8,-1,-1,false,true,false,false,false,false,false,true,West
7,9,true,true,true,true,3,6,4,12,5,1,7,1,7,6,-1,-1,0,2,376,375,2,West,6,8,-1,-1,false,true,false,false,false,false,false,true,West
6,9,true,true,true,true,3,7,4,13,5,1,7,1,5,6,-1,-1,0,2,375,374,2,West,6,8,-1,-1,true,false,false,false,false,false,false,true,West
5,9,true,true,true,true,3,8,4,13,5,1,7,1,3,5,-1,-1,0,2,374,373,2,West,6,8,-1,-1,true,false,false,false,false,false,false,true,West
4,9,true,true,true,true,3,7,4,12,5,1,7,1,3,3,-1,-1,0,2,373,372,2,West,6,8,-1,-1,true,false,false,false,false,false,false,true,West
3,9,true,true,true,true,3,8,5,12,5,1,7,1,1,5,-1,-1,0,2,372,471,1,West,5,2,-1,-1,true,false,false,false,false,false,true,false,South
3,8,true,true,true,true,1,1,5,11,5,1,7,1,-1,5,-1,-1,0,1,571,570,1,South,-1,2,-1,-1,false,true,false,false,false,true,false,false,East
4,8,true,true,true,true,1,1,4,11,5,1,7,1,-1,3,-1,-1,0,1,570,569,1,East,-1,8,-1,-1,false,true,false,false,true,false,false,false,North
4,9,true,true,true,true,1,1,3,11,5,1,7,1,-1,3,-1,-1,0,1,569,568,1,North,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
3,9,true,true,true,true,1,1,2,11,5,1,7,1,-1,3,-1,-1,0,1,568,567,1,West,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
2,9,true,true,true,true,1,1,2,10,5,1,7,1,-1,1,-1,-1,0,1,567,666,0,West,-1,8,-1,-1,false,true,false,false,true,false,false,false,North
17,13,false,false,true,true,4,5,4,11,14,5,14,11,21,15,11,5,0,4,0,-1,4,Stop,6,6,6,6,false,false,false,true,false,false,false,true,West
16,13,false,true,true,true,3,5,4,12,13,5,15,11,21,13,11,3,0,4,-1,-2,4,West,6,6,6,6,false,false,false,true,false,false,false,true,West
15,13,false,true,true,true,4,5,4,12,12,5,14,11,19,12,11,3,0,4,-2,-3,4,West,6,6,6,6,false,false,false,true,false,false,false,true,West
14,13,false,true,true,true,3,5,4,13,12,6,14,11,19,10,9,2,0,4,-3,-4,4,West,6,7,6,5,false,false,false,true,false,false,true,false,South
14,12,true,true,true,true,4,5,3,13,12,7,13,11,17,12,7,2,0,4,-4,-5,4,South,6,8,6,6,false,false,false,true,false,false,false,true,West
13,12,true,true,true,true,4,6,3,12,11,7,12,11,15,10,7,2,0,4,-5,-6,4,West,6,7,6,6,false,false,false,true,false,false,false,true,West
12,12,true,true,true,true,4,7,3,11,11,6,7,1,13,10,7,-1,0,3,194,193,3,West,6,6,6,-1,false,false,true,false,false,false,false,true,West
11,12,true,true,true,true,5,7,3,10,11,6,7,1,11,10,6,-1,0,3,193,192,3,West,6,6,5,-1,false,false,true,false,false,false,true,false,South
11,11,true,true,true,true,5,7,2,10,12,6,7,1,10,10,6,-1,0,3,192,191,3,South,6,6,4,-1,false,false,true,false,false,true,false,false,East
12,11,true,true,true,true,5,6,2,11,11,6,7,1,12,10,6,-1,0,3,191,190,3,East,6,7,6,-1,false,false,true,false,false,false,false,true,West
11,11,true,true,true,true,5,6,3,11,12,6,7,1,11,8,6,-1,0,3,190,189,3,West,6,7,4,-1,false,false,true,false,false,true,false,false,East
12,11,true,true,true,true,5,7,2,11,13,6,7,1,11,10,6,-1,0,3,189,188,3,East,6,7,4,-1,false,false,true,false,false,true,false,false,East
13,11,true,true,true,true,6,7,2,11,13,7,7,1,11,11,4,-1,0,3,188,187,3,East,6,7,5,-1,false,false,true,false,false,false,true,false,South
13,10,true,true,true,true,6,6,2,12,12,7,7,1,11,13,4,-1,0,3,187,186,3,South,6,8,6,-1,false,false,true,false,false,false,false,true,West
12,10,true,true,true,true,7,6,3,12,12,7,7,1,9,11,3,-1,0,3,186,185,3,West,6,8,5,-1,false,false,true,false,false,false,true,false,South
12,9,true,true,true,true,8,6,2,12,13,7,7,1,7,13,3,-1,0,3,185,184,3,South,6,8,4,-1,false,false,true,false,false,true,false,false,East
13,9,true,true,true,true,8,6,3,12,13,6,7,1,8,13,3,-1,0,3,184,183,3,East,6,8,5,-1,false,false,true,false,false,false,true,false,South
13,8,true,true,true,true,9,6,3,13,12,6,7,1,6,15,3,-1,0,3,183,182,3,South,6,8,6,-1,false,false,true,false,false,false,false,true,West
12,8,true,true,true,true,8,6,3,12,12,7,7,1,6,13,1,-1,0,3,182,281,2,West,6,8,5,-1,false,false,true,false,false,false,true,false,South
12,7,true,true,true,true,8,6,2,12,5,1,7,1,5,15,-1,-1,0,2,381,380,2,South,6,8,-1,-1,true,false,false,false,false,false,false,true,West
11,7,true,true,true,true,7,6,2,13,5,1,7,1,5,15,-1,-1,0,2,380,379,2,West,6,8,-1,-1,true,false,false,false,false,false,false,true,West
10,7,true,true,true,true,7,6,2,13,5,1,7,1,4,14,-1,-1,0,2,379,378,2,West,6,8,-1,-1,true,false,false,false,false,false,false,true,West
9,7,true,true,true,true,7,7,3,13,5,1,7,1,2,12,-1,-1,0,2,378,377,2,West,7,8,-1,-1,true,false,false,false,false,false,false,true,West
8,7,true,true,true,true,7,7,2,13,5,1,7,1,1,12,-1,-1,0,2,377,476,1,West,7,8,-1,-1,true,false,false,false,false,false,false,true,West
7,7,true,true,true,true,1,1,2,13,5,1,7,1,-1,11,-1,-1,0,1,576,575,1,West,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
6,7,true,true,true,true,1,1,2,13,5,1,7,1,-1,10,-1,-1,0,1,575,574,1,West,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
5,7,true,true,true,true,1,1,3,13,5,1,7,1,-1,8,-1,-1,0,1,574,573,1,West,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
4,7,true,true,true,true,1,1,3,13,5,1,7,1,-1,7,-1,-1,0,1,573,572,1,West,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
3,7,true,true,true,true,1,1,3,12,5,1,7,1,-1,5,-1,-1,0,1,572,571,1,West,-1,8,-1,-1,false,true,false,false,true,false,false,false,North
3,8,true,true,true,true,1,1,3,11,5,1,7,1,-1,3,-1,-1,0,1,571,570,1,North,-1,8,-1,-1,false,true,false,false,true,false,false,false,North
3,9,true,true,true,true,1,1,4,11,5,1,7,1,-1,3,-1,-1,0,1,570,569,1,North,-1,2,-1,-1,false,true,false,false,false,true,false,false,East
4,9,true,true,true,true,1,1,3,11,5,1,7,1,-1,3,-1,-1,0,1,569,568,1,East,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
3,9,true,true,true,true,1,1,3,12,5,1,7,1,-1,3,-1,-1,0,1,568,567,1,West,-1,8,-1,-1,false,true,false,false,true,false,false,false,North
3,10,true,true,true,true,1,1,2,12,5,1,7,1,-1,3,-1,-1,0,1,567,566,1,North,-1,8,-1,-1,false,true,false,false,false,false,false,true,West
2,10,true,true,true,true,1,1,3,12,5,1,7,1,-1,3,-1,-1,0,1,566,565,1,West,-1,2,-1,-1,false,true,false,false,false,true,false,false,East
3,10,true,true,true,true,1,1,3,12,5,1,7,1,-1,2,-1,-1,0,1,565,564,1,East,-1,8,-1,-1,false,true,false,false,true,false,false,false,North
1,3,true,true,false,false,4,4,7,8,11,11,13,5,4,11,18,14,0,4,0,-1,4,Stop,2,2,2,2,true,false,false,false,false,true,false,false,East
2,3,true,true,false,true,4,3,7,9,11,12,13,4,2,11,18,12,0,4,-1,-2,4,East,3,2,2,2,true,false,false,false,false,true,false,false,East
3,3,true,true,false,true,4,3,7,8,12,12,13,4,1,9,18,11,0,4,-2,97,3,East,3,2,2,2,true,false,false,false,false,true,false,false,East
4,3,true,true,false,true,1,1,7,7,12,12,12,4,-1,7,17,9,0,3,197,196,3,East,-1,2,2,2,false,true,false,false,false,true,false,false,East
5,3,true,true,false,true,1,1,7,8,12,11,11,4,-1,7,15,7,0,3,196,195,3,East,-1,2,2,2,false,true,false,false,false,true,false,false,East
6,3,true,true,false,true,1,1,6,8,12,10,12,4,-1,5,13,7,0,3,195,194,3,East,-1,8,2,2,false,true,false,false,true,false,false,false,North
6,4,true,true,true,true,1,1,6,9,13,10,12,5,-1,5,13,7,0,3,194,193,3,North,-1,8,2,2,false,true,false,false,true,false,false,false,North
6,5,true,true,true,true,1,1,6,9,13,9,12,5,-1,4,11,6,0,3,193,192,3,North,-1,8,2,3,false,true,false,false,true,false,false,false,North
6,6,true,true,true,true,1,1,6,10,13,8,11,5,-1,4,9,6,0,3,192,191,3,North,-1,8,2,4,false,true,false,false,true,false,false,false,North
6,7,true,true,true,true,1,1,5,10,12,8,12,5,-1,4,7,8,0,3,191,190,3,North,-1,8,2,4,false,true,false,false,false,false,false,true,West
5,7,true,true,true,true,1,1,5,9,12,7,13,5,-1,2,7,10,0,3,190,189,3,West,-1,8,3,4,false,true,false,false,true,false,false,false,North
5,8,true,true,true,true,1,1,5,10,13,7,12,5,-1,2,9,10,0,3,189,188,3,North,-1,8,4,4,false,true,false,false,true,false,false,false,North
5,9,true,true,true,true,1,1,5,11,14,7,12,5,-1,2,11,11,0,3,188,187,3,North,-1,8,4,4,false,true,false,false,true,false,false,false,North
5,10,true,true,true,true,1,1,5,11,15,7,12,5,-1,1,13,12,0,3,187,286,2,North,-1,8,4,4,false,true,false,false,true,false,false,false,North
5,11,true,true,true,true,1,1,3,1,16,7,13,5,-1,-1,15,14,0,2,386,385,2,North,-1,-1,4,4,false,false,false,true,false,true,false,false,East
6,11,true,true,true,true,1,1,3,1,17,7,12,5,-1,-1,15,12,0,2,385,384,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
7,11,true,true,true,true,1,1,3,1,17,7,12,5,-1,-1,14,11,0,2,384,383,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
8,11,true,true,true,true,1,1,3,1,17,7,12,6,-1,-1,13,9,0,2,383,382,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
9,11,true,true,true,true,1,1,3,1,17,6,13,6,-1,-1,13,9,0,2,382,381,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
10,11,true,true,true,true,1,1,3,1,17,5,13,6,-1,-1,13,8,0,2,381,380,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
11,11,true,true,true,true,1,1,3,1,16,5,13,6,-1,-1,11,7,0,2,380,379,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
12,11,true,true,true,true,1,1,3,1,15,5,13,7,-1,-1,9,5,0,2,379,378,2,East,-1,-1,4,4,false,false,false,true,false,true,false,false,East
13,11,true,true,true,true,1,1,3,1,15,5,13,8,-1,-1,8,3,0,2,378,377,2,East,-1,-1,4,5,false,false,false,true,false,false,true,false,South
13,10,true,true,true,true,1,1,3,1,15,5,13,7,-1,-1,7,3,0,2,377,376,2,South,-1,-1,4,5,false,false,false,true,false,false,true,false,South
13,9,true,true,true,true,1,1,3,1,16,5,13,8,-1,-1,7,1,0,2,376,475,1,South,-1,-1,4,5,false,false,false,true,false,false,true,false,South
13,8,true,true,true,true,1,1,3,1,15,5,7,1,-1,-1,5,-1,0,1,575,574,1,South,-1,-1,4,-1,false,false,true,false,false,true,false,false,East
14,8,true,true,true,true,1,1,3,1,15,5,7,1,-1,-1,4,-1,0,1,574,573,1,East,-1,-1,4,-1,false,false,true,false,false,true,false,false,East
15,8,true,true,true,true,1,1,3,1,15,6,7,1,-1,-1,2,-1,0,1,573,572,1,East,-1,-1,5,-1,false,false,true,false,false,false,true,false,South
15,7,true,true,true,true,1,1,3,1,15,5,7,1,-1,-1,2,-1,0,1,572,571,1,South,-1,-1,5,-1,false,false,true,false,false,false,true,false,South
15,6,true,true,true,true,1,1,3,1,15,5,7,1,-1,-1,1,-1,0,1,571,670,0,South,-1,-1,5,-1,false,false,true,false,false,false,true,false,South
1,13,false,true,true,false,1,4,4,11,11,8,13,5,9,5,15,20,0,4,0,-1,4,Stop,5,4,4,4,false,true,false,false,false,true,false,false,East
2,13,false,true,true,true,1,5,4,10,11,9,13,5,9,5,13,19,0,4,-1,-2,4,East,6,4,4,4,false,true,false,false,false,true,false,false,East
3,13,false,true,true,true,1,4,4,11,11,10,12,5,11,3,11,17,0,4,-2,-3,4,East,6,4,4,4,false,true,false,false,false,true,false,false,East
4,13,false,true,true,true,2,4,3,11,11,9,12,6,11,3,11,15,0,4,-3,-4,4,East,6,6,4,4,false,true,false,false,false,false,false,true,West
3,13,false,true,true,true,2,5,4,11,11,9,11,6,9,3,12,15,0,4,-4,-5,4,West,6,4,4,4,false,true,false,false,false,true,false,false,East
4,13,false,true,true,true,2,5,4,10,11,10,11,7,10,3,10,13,0,4,-5,-6,4,East,6,5,4,4,false,true,false,false,false,false,true,false,South
4,12,true,true,true,true,2,6,4,9,12,10,11,8,8,3,10,11,0,4,-6,-7,4,South,6,5,4,4,false,true,false,false,false,false,true,false,South
4,11,true,true,true,true,1,6,3,9,12,10,12,8,8,3,9,11,0,4,-7,-8,4,South,6,6,4,4,false,true,false,false,false,false,false,true,West
3,11,true,true,true,true,1,6,3,8,12,10,12,7,7,3,10,13,0,4,-8,-9,4,West,6,5,4,4,false,true,false,false,false,false,true,false,South
3,10,true,true,true,true,1,5,4,8,12,9,13,7,7,3,10,13,0,4,-9,-10,4,South,6,4,4,4,false,true,false,false,false,true,false,false,East
4,10,true,true,true,true,2,5,5,8,11,9,13,7,7,3,8,12,0,4,-10,-11,4,East,6,4,4,4,false,true,false,false,false,true,false,false,East
5,10,true,true,true,true,3,5,5,9,11,10,13,7,7,1,6,11,0,4,-11,88,3,East,6,5,3,4,false,true,false,false,false,false,true,false,South
5,9,true,true,true,true,2,5,3,1,11,9,12,7,7,-1,6,9,0,3,188,187,3,South,6,-1,3,4,false,false,true,false,false,true,false,false,East
6,9,true,true,true,true,1,5,3,1,11,10,12,8,9,-1,6,7,0,3,187,186,3,East,6,-1,2,4,false,false,true,false,false,true,false,false,East
7,9,true,true,true,true,2,5,3,1,12,10,12,9,9,-1,6,5,0,3,186,185,3,East,6,-1,2,3,false,false,false,true,false,true,false,false,East
8,9,true,true,true,true,3,5,3,1,11,10,13,9,9,-1,4,5,0,3,185,184,3,East,6,-1,2,3,false,false,true,false,false,true,false,false,East
9,9,true,true,true,true,4,5,3,1,11,10,13,9,9,-1,3,4,0,3,184,183,3,East,6,-1,2,3,false,false,true,false,false,true,false,false,East
10,9,true,true,true,true,4,6,3,1,12,10,14,9,9,-1,3,4,0,3,183,182,3,East,6,-1,2,3,false,false,true,false,false,true,false,false,East
11,9,true,true,true,true,4,7,3,1,11,10,14,9,9,-1,1,3,0,3,182,281,2,East,6,-1,8,3,false,false,true,false,true,false,false,false,North
11,10,true,true,true,true,3,7,3,1,5,1,14,10,11,-1,-1,3,0,2,381,380,2,North,6,-1,-1,3,false,false,false,true,false,true,false,false,East
12,10,true,true,true,true,3,8,3,1,5,1,14,10,11,-1,-1,2,0,2,380,379,2,East,6,-1,-1,3,false,false,false,true,false,true,false,false,East
13,10,true,true,true,true,4,8,3,1,5,1,15,10,11,-1,-1,2,0,2,379,378,2,East,6,-1,-1,3,false,false,false,true,false,true,false,false,East
14,10,true,true,true,true,4,9,3,1,5,1,15,9,11,-1,-1,2,0,2,378,377,2,East,6,-1,-1,4,false,false,false,true,false,true,false,false,East
15,10,true,true,true,true,3,9,3,1,5,1,14,9,13,-1,-1,2,0,2,377,376,2,East,6,-1,-1,6,false,false,false,true,false,false,false,true,West
14,10,true,true,true,true,3,9,3,1,5,1,13,9,12,-1,-1,2,0,2,376,375,2,West,6,-1,-1,6,false,false,false,true,false,false,false,true,West
13,10,true,true,true,true,3,9,3,1,5,1,13,9,11,-1,-1,1,0,2,375,474,1,West,6,-1,-1,5,false,false,false,true,false,false,true,false,South
13,9,true,true,true,true,3,9,3,1,5,1,7,1,10,-1,-1,-1,0,1,574,573,1,South,7,-1,-1,-1,true,false,false,false,false,false,false,true,West
12,9,true,true,true,true,2,9,3,1,5,1,7,1,10,-1,-1,-1,0,1,573,572,1,West,7,-1,-1,-1,true,false,false,false,false,false,false,true,West
11,9,true,true,true,true,2,10,3,1,5,1,7,1,10,-1,-1,-1,0,1,572,571,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
10,9,true,true,true,true,1,10,3,1,5,1,7,1,10,-1,-1,-1,0,1,571,570,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
9,9,true,true,true,true,1,11,3,1,5,1,7,1,10,-1,-1,-1,0,1,570,569,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
8,9,true,true,true,true,1,12,3,1,5,1,7,1,10,-1,-1,-1,0,1,569,568,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
7,9,true,true,true,true,1,13,3,1,5,1,7,1,10,-1,-1,-1,0,1,568,567,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
6,9,true,true,true,true,1,13,3,1,5,1,7,1,9,-1,-1,-1,0,1,567,566,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
5,9,true,true,true,true,1,12,3,1,5,1,7,1,7,-1,-1,-1,0,1,566,565,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
4,9,true,true,true,true,1,12,3,1,5,1,7,1,6,-1,-1,-1,0,1,565,564,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
3,9,true,true,true,true,2,12,3,1,5,1,7,1,4,-1,-1,-1,0,1,564,563,1,West,8,-1,-1,-1,true,false,false,false,false,false,false,true,West
2,9,true,true,true,true,2,13,3,1,5,1,7,1,4,-1,-1,-1,0,1,563,562,1,West,8,-1,-1,-1,true,false,false,false,true,false,false,false,North
2,10,true,true,true,true,2,12,3,1,5,1,7,1,2,-1,-1,-1,0,1,562,561,1,North,8,-1,-1,-1,true,false,false,false,true,false,false,false,North
2,11,true,true,true,true,2,13,3,1,5,1,7,1,2,-1,-1,-1,0,1,561,560,1,North,8,-1,-1,-1,true,false,false,false,true,false,false,false,North
2,12,true,true,true,true,3,13,3,1,5,1,7,1,2,-1,-1,-1,0,1,560,559,1,North,2,-1,-1,-1,true,false,false,false,false,true,false,false,East
15,13,false,true,true,true,1,4,6,8,9,11,15,5,23,14,8,8,0,4,0,-1,4,Stop,6,6,6,5,false,false,true,false,false,false,false,true,West
14,13,false,true,true,true,1,3,5,8,9,12,15,4,23,14,6,10,0,4,-1,-2,4,West,6,6,6,4,false,false,true,false,false,false,false,true,West
13,13,false,true,true,true,1,4,5,9,9,12,15,5,21,12,5,10,0,4,-2,-3,4,West,6,6,6,4,false,false,true,false,false,false,false,true,West
12,13,false,true,true,true,1,4,5,9,9,12,14,5,20,11,4,10,0,4,-3,-4,4,West,6,6,6,4,false,false,true,false,false,false,false,true,West
11,13,false,true,true,true,1,4,5,8,9,12,14,5,19,11,3,11,0,4,-4,-5,4,West,6,6,6,4,false,false,true,false,false,false,false,true,West
10,13,false,true,true,true,1,5,6,8,10,12,15,5,17,9,1,13,0,4,-5,94,3,West,6,6,5,4,false,false,true,false,false,false,true,false,South
10,12,true,true,true,true,2,5,6,7,5,1,14,5,15,9,-1,11,0,3,194,193,3,South,6,6,-1,4,false,true,false,false,false,false,false,true,West
9,12,true,true,true,true,3,5,7,7,5,1,15,5,13,7,-1,13,0,3,193,192,3,West,6,6,-1,4,false,true,false,false,false,false,false,true,West
8,12,true,true,true,true,3,5,6,7,5,1,14,5,12,7,-1,13,0,3,192,191,3,West,6,6,-1,4,false,true,false,false,false,false,false,true,West
7,12,true,true,true,true,4,5,6,8,5,1,15,5,10,5,-1,15,0,3,191,190,3,West,6,6,-1,4,false,true,false,false,false,false,false,true,West
6,12,true,true,true,true,3,5,7,8,5,1,16,5,10,5,-1,17,0,3,190,189,3,West,6,4,-1,4,false,true,false,false,false,true,false,false,East
7,12,true,true,true,true,2,5,6,8,5,1,15,5,12,5,-1,15,0,3,189,188,3,East,6,6,-1,4,false,true,false,false,false,false,false,true,West
6,12,true,true,true,true,2,5,5,8,5,1,14,5,11,5,-1,15,0,3,188,187,3,West,6,6,-1,4,false,true,false,false,false,false,false,true,West
5,12,true,true,true,true,2,4,5,9,5,1,14,5,11,3,-1,16,0,3,187,186,3,West,6,5,-1,4,false,true,false,false,false,false,true,false,South
5,11,true,true,true,true,2,4,5,8,5,1,13,5,10,3,-1,14,0,3,186,185,3,South,6,5,-1,4,false,true,false,false,false,false,true,false,South
5,10,true,true,true,true,3,4,5,7,5,1,13,6,8,3,-1,12,0,3,185,184,3,South,6,5,-1,4,false,true,false,false,false,false,true,false,South
5,9,true,true,true,true,2,4,6,7,5,1,13,7,8,3,-1,10,0,3,184,183,3,South,6,4,-1,4,false,true,false,false,false,true,false,false,East
6,9,true,true,true,true,3,4,6,6,5,1,13,6,8,3,-1,10,0,3,183,182,3,East,6,5,-1,4,false,true,false,false,false,false,true,false,South
6,8,true,true,true,true,2,4,6,6,5,1,13,7,8,2,-1,8,0,3,182,181,3,South,6,5,-1,4,false,true,false,false,false,false,true,false,South
6,7,true,true,true,true,2,5,6,5,5,1,13,6,6,2,-1,8,0,3,181,180,3,South,6,5,-1,4,false,true,false,false,false,false,true,false,South
6,6,true,true,true,true,3,5,5,5,5,1,13,6,4,2,-1,7,0,3,180,179,3,South,6,6,-1,3,false,true,false,false,false,false,false,true,West
5,6,true,true,true,true,2,5,6,5,5,1,13,7,4,2,-1,9,0,3,179,178,3,West,6,4,-1,2,false,true,false,false,false,true,false,false,East
6,6,true,true,true,true,3,5,3,1,5,1,13,7,4,-1,-1,8,0,2,378,377,2,East,6,-1,-1,2,true,false,false,false,false,false,false,true,West
5,6,true,true,true,true,3,6,3,1,5,1,12,7,2,-1,-1,8,0,2,377,376,2,West,7,-1,-1,2,true,false,false,false,false,false,false,true,West
4,6,true,true,true,true,1,1,3,1,5,1,12,7,-1,-1,-1,9,0,1,576,575,1,West,-1,-1,-1,2,false,false,false,true,false,true,false,false,East
5,6,true,true,true,true,1,1,3,1,5,1,12,6,-1,-1,-1,7,0,1,575,574,1,East,-1,-1,-1,3,false,false,false,true,false,true,false,false,East
6,6,true,true,true,true,1,1,3,1,5,1,13,6,-1,-1,-1,7,0,1,574,573,1,East,-1,-1,-1,3,false,false,false,true,false,true,false,false,East
7,6,true,true,true,true,1,1,3,1,5,1,13,5,-1,-1,-1,7,0,1,573,572,1,East,-1,-1,-1,4,false,false,false,true,false,true,false,false,East
8,6,true,true,true,true,1,1,3,1,5,1,12,5,-1,-1,-1,5,0,1,572,571,1,East,-1,-1,-1,4,false,false,false,true,false,true,false,false,East
9,6,true,true,true,true,1,1,3,1,5,1,12,4,-1,-1,-1,5,0,1,571,570,1,East,-1,-1,-1,4,false,false,false,true,false,true,false,false,East
10,6,true,true,true,true,1,1,3,1,5,1,12,5,-1,-1,-1,3,0,1,570,569,1,East,-1,-1,-1,4,false,false,false,true,false,true,false,false,East
11,6,true,true,true,true,1,1,3,1,5,1,12,5,-1,-1,-1,2,0,1,569,568,1,East,-1,-1,-1,4,false,false,false,true,false,true,false,false,East
12,6,true,true,true,true,1,1,3,1,5,1,12,5,-1,-1,-1,1,0,1,568,667,0,East,-1,-1,-1,5,false,false,false,true,false,false,true,false,South
